date,temperature_C,dewpoint_C,relative_humidity_pct,wind_speed_ms,rainfall_mm,runoff_mm,soil_moisture_m3m3,surface_pressure_hPa,evaporation_mm,doy_sin,doy_cos,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_roll3,rainfall_roll7,runoff_lag1,runoff_roll3,soil_moisture_lag1,temperature_lag1,humidity_lag1,wind_speed_lag1,rain_soil_interaction_lag1,flood_risk
2018-01-18,21.266543704910266,9.722496421744545,47.75606796177725,1.9448562959297548,0.0017165000183823,0.0026001436038148,0.2497225898877172,918.5793186802824,1.945032443482524,0.3047192331091634,0.9524422234305676,0.2752929352466817,0.0323862303366535,0.001716613667213,0.10313192641684939,0.08165438270947503,0.0449104329221519,0.01582843820077732,0.2506609244679381,21.582784562283624,59.76897821071586,1.119266456225022,0.06900518164842545,0
2018-01-19,20.6547811340644,7.282191353548977,42.02678031955643,1.892216982431156,0.0008534627795597771,5.358082589664717e-05,0.2483597975307956,918.9424931857784,1.9668792732302904,0.321057654185271,0.9470596510722283,0.0017165000183823,0.2752929352466817,0.0323862303366535,0.10313188853390583,0.08074424726593296,0.0026001436038148,0.01668128916704643,0.2497225898877172,21.266543704910266,47.75606796177725,1.9448562959297548,0.0004286488301327421,0
2018-01-20,20.482702872835304,9.778337031018438,50.278628376838135,1.254835074001257,0.0,2.0173826941780155e-06,0.2471668854211018,918.5453048060588,1.852240687920168,0.3373010691361842,0.9413968285264122,0.0008534627795597771,0.0017165000183823,0.2752929352466817,0.09262096601487459,0.04548351233329002,5.358082589664717e-05,0.015854719117287783,0.2483597975307956,20.6547811340644,42.02678031955643,1.892216982431156,0.0002119658431315363,0
2018-01-21,20.38694803544344,10.40900961888408,52.85928845580924,0.9594900101459846,0.0,0.0,0.2461671065536975,917.684116775226,1.8007856043514283,0.3534446712740877,0.9354554315134164,0.0,0.0008534627795597771,0.0017165000183823,0.0008566542659806924,0.04456653457835576,2.0173826941780155e-06,0.000885247270801875,0.2471668854211018,20.482702872835304,50.278628376838135,1.254835074001257,0.0,0
2018-01-22,20.788113297012224,13.691288110318649,63.985044842859736,0.1426889588596425,0.2070708381091378,0.0178817258715313,0.2458985300068115,917.1477647968892,1.7353613015428662,0.3694836834473831,0.9292372181882051,0.0,0.0,0.0008534627795597771,0.0002844875931865924,0.04456653457835576,0.0,1.8532736196941728e-05,0.2461671065536975,20.38694803544344,52.85928845580924,0.9594900101459846,0.0,0
2018-01-23,20.98554427207752,16.298262762720306,74.60074593709463,0.657846408748306,0.1897262164194774,0.0215147560013166,0.247070370884486,917.2337868584171,1.4574320464064368,0.38541335945432564,0.9227440286201427,0.2070708381091378,0.0,0.0,0.06902361270304593,0.07390285235577358,0.0178817258715313,0.005961247751408493,0.2458985300068115,20.788113297012224,63.985044842859736,0.1426889588596425,0.05091841469831542,0
2018-01-24,21.50377160911944,14.943667259587004,66.33204179360018,0.6042461839579474,0.0537703719180473,0.0104276987694281,0.2469309855062354,916.9128499290822,1.4701761492691234,0.4012289854475009,0.9159777842484877,0.1897262164194774,0.2070708381091378,0.0,0.13226568484287174,0.09637999322474843,0.0215147560013166,0.013132160624282635,0.247070370884486,20.98554427207752,74.60074593709463,0.657846408748306,0.046875726657270536,0
2018-01-25,21.78940033956431,13.691547776821595,60.10126599300334,0.7810241144636169,0.0008565568033751306,0.0006236554029996335,0.2460975889447748,916.387896672396,1.7303624641618522,0.4169258813287287,0.908940487313808,0.0537703719180473,0.1897262164194774,0.2070708381091378,0.15018914214888748,0.06473391274922922,0.0104276987694281,0.016608060214092,0.2469309855062354,21.50377160911944,66.33204179360018,0.6042461839579474,0.013277570928760226,0
2018-01-26,21.591298230511093,14.223763100051656,62.99042626038194,0.4923878673939104,0.0006572409617844532,6.03815517278294e-05,0.2451686241588555,916.9501505637936,1.6607454662337964,0.4324994021339788,0.901634220265486,0.0008565568033751306,0.0537703719180473,0.1897262164194774,0.08145104838029994,0.06461106371851393,0.0006236554029996335,0.010855370057914778,0.2460975889447748,21.78940033956431,60.10126599300334,0.7810241144636169,0.00021079656410486318,0
2018-01-27,21.372100112073504,15.484387926676831,69.2628389365261,0.2691584327500034,0.2131016040977374,0.0257069316447667,0.2452175258907958,917.523258017212,1.5528943597401657,0.44794493940789115,0.8940611451454876,0.0006572409617844532,0.0008565568033751306,0.0537703719180473,0.018428056561068964,0.0645830320302603,6.03815517278294e-05,0.0037039119080518545,0.2451686241588555,21.591298230511093,62.99042626038194,0.4923878673939104,0.00016113486234153732,0
2018-01-28,21.83585576125087,14.37972349402827,62.81065462712845,0.9607427518580768,0.1870400406929772,0.0298260323216541,0.2459670553724946,918.0501779483882,1.7247406379725887,0.4632579225674917,0.88622350294858,0.2131016040977374,0.0006572409617844532,0.0008565568033751306,0.07153846728763233,0.09502611832993708,0.0257069316447667,0.00879698953316472,0.2452175258907958,21.372100112073504,69.2628389365261,0.2691584327500034,0.05225624812020704,0
2018-01-29,21.913337474538345,12.738106017616929,56.044894599163335,1.5747238387903713,3.1846141024527456e-06,0.0017541837879061,0.2453235667683211,918.9642871900144,1.7481676971054607,0.4784338202547012,0.8781236129591848,0.1870400406929772,0.2131016040977374,0.0006572409617844532,0.13359962858416635,0.12174612414321953,0.0298260323216541,0.01853111517271621,0.2459670553724946,21.83585576125087,62.81065462712845,0.9607427518580768,0.04600568804600317,0
2018-01-30,21.53715856232513,11.548843178791412,53.04053131007348,1.774370763848511,0.0012943312412971,1.475693979273195e-05,0.2443701641558777,919.1945540323328,1.7483922779415866,0.49346814167723735,0.8697638720650646,3.1846141024527456e-06,0.1870400406929772,0.2131016040977374,0.1333816098016057,0.09216503078678591,0.0017541837879061,0.019095715918108967,0.2453235667683211,21.913337474538345,56.044894599163335,1.5747238387903713,7.81260890394403e-07,0
2018-01-31,21.228835373211982,8.276738455808642,43.4050390539258,1.9216682776918557,0.000852346317969932,7.032510225832468e-06,0.2434918686061354,919.7379880698992,1.799547364041406,0.5083564379375122,0.8611467540480452,0.0012943312412971,3.1846141024527456e-06,0.1870400406929772,0.06277918551612559,0.06524619004704586,1.475693979273195e-05,0.010531657683117646,0.2443701641558777,21.53715856232513,53.04053131007348,1.774370763848511,0.0003162959379078533,0
2018-02-01,21.3730198177539,5.929181217985224,36.71536305872464,1.6679659382490248,0.001287203758693,2.4553693539948765e-05,0.2426471502892537,919.3379185496914,1.824200009451352,0.5230943033491326,0.8522748088519838,0.000852346317969932,0.0012943312412971,3.1846141024527456e-06,0.000716620724456495,0.05768647210417767,7.032510225832468e-06,0.0005919910793082215,0.2434918686061354,21.228835373211982,43.4050390539258,1.9216682776918557,0.00020753939766205798,0
2018-02-02,21.325058696436383,8.296026765911508,43.26342737446553,1.4422176149086705,0.0013098866133987,1.4101075801943863e-05,0.2419315544275221,918.5634243158242,1.7308350194252875,0.5376773767406141,0.8431506618282,0.001287203758693,0.000852346317969932,0.0012943312412971,0.0011446271059866774,0.057747993097794506,2.4553693539948765e-05,1.5447714519504395e-05,0.2426471502892537,21.3730198177539,36.71536305872464,1.6679659382490248,0.0003123363238884726,0
2018-02-03,20.91984692789764,7.6988016933982415,42.614264064938,1.5409490035670492,0.0,1.648244584179485e-06,0.2413250024716929,918.74718447152,1.7312268808832614,0.5521013427459208,0.8337770129585915,0.0013098866133987,0.001287203758693,0.000852346317969932,0.0011498122300205441,0.05784122819088226,1.4101075801943863e-05,1.5229093189241698e-05,0.2419315544275221,21.325058696436383,43.26342737446553,1.4422176149086705,0.0003169029045033502,0
2018-02-04,20.639272019796945,5.697147826981436,37.81395530110494,1.6057729449066642,0.0,0.0,0.2407613822326647,918.9630204923968,1.749422805310188,0.5663619330814524,0.8241566360566663,0.0,0.0013098866133987,0.001287203758693,0.0008656967906972334,0.02739814189120549,1.648244584179485e-06,1.343433797535737e-05,0.2413250024716929,20.91984692789764,42.614264064938,1.5409490035670492,0.0,0
2018-02-05,21.787947821607077,8.342800300121418,42.19139795968664,1.360381370535243,0.001278440720398,6.741663733582463e-05,0.2402515431155887,920.2803289887046,1.7170249745773405,0.580454927809098,0.8142923779467267,0.0,0.0,0.0013098866133987,0.0004366288711329,0.0006781360779230343,0.0,5.249773462041116e-06,0.2407613822326647,20.639272019796945,37.81395530110494,1.6057729449066642,0.0,0
2018-02-06,23.17129298678724,13.590695971023695,54.96208195821187,0.3053777481377716,0.0501229130455441,0.0023162858402939,0.2399228588979941,919.9822851043032,1.5963123267213235,0.5943761565849831,0.804187157621448,0.001278440720398,0.0,0.0,0.00042614690679933334,0.0008603155216795411,6.741663733582463e-05,2.3021627306668035e-05,0.2402515431155887,21.787947821607077,42.19139795968664,1.360381370535243,0.00030714735585742433,0
2018-02-07,22.652005964732574,14.990294714567757,61.97304422495142,0.4182546767304171,0.1364264232467597,0.0102674151389935,0.2403774845319468,919.8778832838092,1.3815431106290053,0.6081214998935418,0.7938439653781019,0.0501229130455441,0.001278440720398,0.0,0.017133784588647366,0.00783582720800054,0.0023162858402939,0.0007945674925432415,0.2399228588979941,23.17129298678724,54.96208195821187,0.3053777481377716,0.012025632594182505,0
2018-02-08,22.86742668069811,16.958570049869177,69.47681360090333,0.3434984955515817,2.323685961565713,0.1774516910819334,0.251181369636009,919.0076576996348,1.7008570674560024,0.6216868902665479,0.7832658619336791,0.1364264232467597,0.0501229130455441,0.001278440720398,0.06260925900423393,0.02720355248354193,0.0102674151389935,0.004217039205541075,0.2403774845319468,22.652005964732574,61.97304422495142,0.4182546767304171,0.0327938404437468,0
2018-02-09,22.928185291981094,17.411182420750176,71.19838549020399,0.1599492374405233,4.925473319219131,0.5282658434608507,0.2849099214585113,918.8480246655824,2.4900385234962057,0.6350683134867438,0.7724559775191742,2.323685961565713,0.1364264232467597,0.0501229130455441,0.8367450992860056,0.3589748035988305,0.1774516910819334,0.0633451306870736,0.251181369636009,22.86742668069811,69.47681360090333,0.3434984955515817,0.5836666224300424,0
2018-02-10,22.30071410217123,17.715784383668993,75.35929506443888,0.804370924846726,4.182608891074621,0.6256720916283186,0.3253243942984504,919.4521491064322,2.650500563208216,0.6482618097757122,0.7614175109532997,4.925473319219131,2.323685961565713,0.1364264232467597,2.461861901343868,1.0624267225425066,0.5282658434608507,0.23866164989392588,0.2849099214585113,22.928185291981094,71.19838549020399,0.1599492374405233,1.4033162165247157,0
2018-02-11,23.023839091613677,16.88277712563847,68.55852552902314,0.2557066982402803,0.9910462559531488,0.1757148499175115,0.3329192391325353,919.972002760645,2.606584519677543,0.6612634749656386,0.7501537286959042,4.182608891074621,4.925473319219131,2.323685961565713,3.8105893906198216,1.6599422784103095,0.6256720916283186,0.4437965420570342,0.3253243942984504,22.30071410217123,75.35929506443888,0.804370924846726,1.3607047040761644,0
2018-02-12,22.32732271215778,18.00946991458196,76.79356783222111,0.2708063314280426,1.621619321790966,0.2426514405251125,0.3313409801122298,921.4401944974792,2.37452205511327,0.6740694616546161,0.7386679638813748,0.9910462559531488,4.182608891074621,4.925473319219131,3.3663761554156335,1.8015203149750452,0.1757148499175115,0.44321759500222685,0.3329192391325353,23.023839091613677,68.55852552902314,0.2557066982402803,0.3299383654770701,0
2018-02-13,22.77379907721653,16.5949733679043,68.24308686764674,0.9545659568614135,0.7683904547253797,0.1098624087105232,0.3258133355788373,922.2211510966512,2.3402600279926693,0.6866759803451553,0.726963615332308,1.621619321790966,0.9910462559531488,4.182608891074621,2.265091489606245,2.032997583699412,0.2426514405251125,0.34801279402364754,0.3313409801122298,22.32732271215778,76.79356783222111,0.2708063314280426,0.537308935451148,0
2018-02-14,23.084467203607872,14.3661166041111,58.07416551878445,1.7519519776584995,0.0036899981203991,0.0075283451197897,0.3146605230299847,922.2008163364123,2.39066173132457,0.6990793005655562,0.7150441465537444,0.7683904547253797,1.621619321790966,0.9910462559531488,1.1270186774898312,2.135607232510817,0.1098624087105232,0.17607623305104905,0.3258133355788373,22.77379907721653,68.24308686764674,0.9545659568614135,0.25035185708101554,0
2018-02-15,23.103017949019616,13.531383277027794,54.88325377705445,2.002663995957151,0.0017643190678237,0.00013620595336441123,0.3024821548998142,922.4475022233984,2.2859732009945195,0.7112757519738152,0.7029130847082615,0.0036899981203991,0.7683904547253797,1.621619321790966,0.7978999248789146,2.1166448860641944,0.0075283451197897,0.1200140647851418,0.3146605230299847,23.084467203607872,58.07416551878445,1.7519519776584995,0.0011610967385444412,0
2018-02-16,22.750595247532637,12.33484088182589,51.9515424408117,1.505356711879284,0.0008556250463698234,5.863286723930148e-05,0.2923742938152485,921.3779676375502,2.207211030234882,0.7232617254437388,0.6905740195722294,0.0017643190678237,0.0036899981203991,0.7683904547253797,0.25794825730453386,1.7849417942787813,0.00013620595336441123,0.039175653261225775,0.3024821548998142,23.103017949019616,54.88325377705445,2.002663995957151,0.0005336750335661443,0
2018-02-17,22.34492612752966,12.506600165825908,53.91057495446439,0.6259289265521393,0.002786894480068,0.00010904983614897286,0.2840097134127139,918.7206393247544,2.0768605723122056,0.7350336741329412,0.6780306024735382,0.0008556250463698234,0.0017643190678237,0.0036899981203991,0.0021033140781972453,1.0814249808255298,5.863286723930148e-05,0.0025743946467978044,0.2923742938152485,22.750595247532637,51.9515424408117,1.505356711879284,0.00025016276870301634,0
2018-02-18,22.809584503050772,14.139900474066344,58.46533591265008,0.4635001162637803,0.0120050902815339,0.0019174857662355,0.2772096009116552,917.9933919390852,1.9843047501924729,0.746588114532413,0.6652865452111116,0.002786894480068,0.0008556250463698234,0.0017643190678237,0.0018022795314202118,0.48430755274059356,0.00010904983614897286,0.00010129621891756187,0.2840097134127139,22.34492612752966,53.91057495446439,0.6259289265521393,0.000791505102595587,0
2018-02-19,22.795369030613717,12.612878660150844,53.23059350651248,0.9202712328581064,0.0057643312357542,0.0007914843666332356,0.2714635388442859,918.2897300286834,1.9509626167442935,0.7579216274973472,0.6523456189565257,0.0120050902815339,0.002786894480068,0.0008556250463698234,0.005215869935990279,0.34444452907322004,0.0019174857662355,0.0006950561565412581,0.2772096009116552,22.809584503050772,58.46533591265008,0.4635001162637803,0.0033279262858524027,0
2018-02-20,22.686669766280733,12.588711566077514,53.05798560239133,1.0606339319003724,0.0018192587149255,0.00013069334784497977,0.2664100284944889,918.0157331736972,1.9064578909638532,0.7690308592589181,0.6392116531380588,0.0057643312357542,0.0120050902815339,0.002786894480068,0.006852105332451737,0.11360810185104693,0.0007914843666332356,0.0009393399896725696,0.2714635388442859,22.795369030613717,53.23059350651248,0.9202712328581064,0.001564805756328491,0
2018-02-21,23.07799415337848,11.029823162909445,46.88877289185007,1.1782762812447785,0.0663041896775089,0.0013570512737982,0.2620503990799526,917.404354815008,1.8968963417187987,0.7799125224167177,0.6258885343075018,0.0018192587149255,0.0057643312357542,0.0120050902815339,0.006529560077404237,0.004097930992410603,0.00013069334784497977,0.0009465544935712385,0.2664100284944889,22.686669766280733,53.05798560239133,1.0606339319003724,0.0004846687660821497,0
2018-02-22,22.9343563009509,10.724821960136298,46.45059731994163,1.195887242082467,0.0493000870833059,0.0016745465329776,0.2586810273197832,917.1524075337426,1.866427885252789,0.7905633969115482,0.612380204990065,0.0663041896775089,0.0018192587149255,0.0057643312357542,0.02462925987606257,0.013042815500569144,0.0013570512737982,0.0007597429960921383,0.2620503990799526,23.07799415337848,46.88877289185007,1.1782762812447785,0.01737503936566408,0
2018-02-23,22.864026262016907,8.090775205583856,39.13983533967499,1.7033832928701658,0.0008523463748133508,0.0004643877608282442,0.2556030154617379,917.4622613867404,1.87039363050649,0.8009803309782905,0.5986906625177214,0.0493000870833059,0.0663041896775089,0.0018192587149255,0.03914117849191314,0.019833639502780886,0.0016745465329776,0.00105409705154026,0.2586810273197832,22.9343563009509,46.45059731994163,1.195887242082467,0.012752997173664345,0
2018-02-24,22.82731226170107,7.820749999903914,38.27555431127143,1.6734595522007452,8.241222920897425e-07,8.962329926475948e-07,0.2526263337981963,918.7521671752952,1.8180736085941456,0.8111602420785621,0.5848239578463322,0.0008523463748133508,0.0493000870833059,0.0663041896775089,0.03881887437854242,0.01983317112112996,0.0004643877608282442,0.0011653285225346813,0.2556030154617379,22.864026262016907,39.13983533967499,1.7033832928701658,0.00021786230362017317,0
2018-02-25,23.144089603640204,10.938050404657924,46.30432816697785,1.4589824986145372,0.0,0.0,0.2501915829400613,918.8212703423328,1.7191286633712497,0.8211001178128892,0.5707841943569036,8.241222920897425e-07,0.0008523463748133508,0.0493000870833059,0.016717752526803485,0.01943516107001912,8.962329926475948e-07,0.0007132768422661639,0.2526263337981963,22.82731226170107,38.27555431127143,1.6734595522007452,2.0819499325199793e-07,0
2018-02-26,22.97104418992256,10.651007465928538,46.057316923937314,1.0773430735916292,0.0017046928064701,0.00011699016858718542,0.2481474458299098,918.4791608088666,1.678463250144531,0.8307970168121247,0.5565755266413303,0.0,8.241222920897425e-07,0.0008523463748133508,0.0002843901657015175,0.017720148172657133,0.0,0.00015509466460696393,0.2501915829400613,23.144089603640204,46.30432816697785,1.4589824986145372,0.0,0
2018-02-27,23.878378450555086,8.856464686303838,38.56008507495208,1.881271822682732,0.0017175140101244,5.849207968106947e-05,0.2463887133310616,917.723217723366,1.7026614396476518,0.8402480696078469,0.5422021592729844,0.0017046928064701,0.0,8.241222920897425e-07,0.0005685056429204339,0.01714019982561655,0.00011699016858718542,3.929546719327767e-05,0.2481474458299098,22.97104418992256,46.057316923937314,1.0773430735916292,0.00042301516585017604,0
2018-02-28,23.666229651947408,9.198030998917725,40.25693955777077,1.2888533638273034,0.0008523463748133508,1.8168462697695116e-05,0.2448238895552661,917.7378298532344,1.6452015689524282,0.8494504794814806,0.527668345562516,0.0017175140101244,0.0017046928064701,0.0,0.0011407356055312039,0.01712566486778782,5.849207968106947e-05,5.8494082756084963e-05,0.2463887133310616,23.878378450555086,38.56008507495208,1.881271822682732,0.00042317606708262287,0
2018-03-01,23.84171684705549,9.09810555192118,39.51580755615686,1.320940704410594,0.000852346317969932,0.00010384413033727264,0.2435353241716931,917.6284815085112,1.619293557048386,0.8584015232918917,0.512978386299228,0.0008523463748133508,0.0017175140101244,0.0017046928064701,0.0014248510638023208,0.007775401538831313,1.8168462697695116e-05,6.455023698865e-05,0.2448238895552661,23.666229651947408,40.25693955777077,1.2888533638273034,0.00020867475473013524,0
2018-03-02,24.020582086473983,6.296214347060235,32.40264377592516,1.5099330621575036,0.0012874602930423,0.00012946274440153109,0.2424105927614259,917.3376110834682,1.6178109531041551,0.8670985522812081,0.4981366284784055,0.000852346317969932,0.0008523463748133508,0.0017175140101244,0.0011407355676355984,0.0008542957152118891,0.00010384413033727264,6.0168224238679075e-05,0.2435353241716931,23.84171684705549,39.51580755615686,1.320940704410594,0.0002075764368533564,0
2018-03-03,23.46003604870897,11.403820628763135,47.02652375281964,0.3236594260400291,0.012174304964922,0.0018776785133758,0.2415023907293951,917.5828805561332,1.4968191533516744,0.8755389928586302,0.4831474640149687,0.0012874602930423,0.000852346317969932,0.0008523463748133508,0.0009973843286082316,0.0009164548463874532,0.00012946274440153109,8.382511247883295e-05,0.2424105927614259,24.020582086473983,32.40264377592516,1.5099330621575036,0.0003120940127931831,0
2018-03-04,23.703284748128837,13.135916313229725,51.86256762864801,0.3748929919687461,0.0122765497425649,0.000979526968324551,0.2407993912655632,916.9590756597952,1.5357364252808867,0.8837203473619977,0.4680153284438345,0.012174304964922,0.0012874602930423,0.000852346317969932,0.0047713705253111145,0.0026555235381917263,0.0018776785133758,0.0007036617960382014,0.2415023907293951,23.46003604870897,47.02652375281964,0.3236594260400291,0.002940123754497408,0
2018-03-05,23.93210693768435,12.912383853625071,50.84092304193715,0.3979562770115827,0.0049448769388129,0.0007963419666226,0.2400933712653338,917.7659156883416,1.4847827089562202,0.8916401947968874,0.45274469960737107,0.0122765497425649,0.012174304964922,0.0012874602930423,0.008579438333509437,0.004409316358558141,0.000979526968324551,0.000995556075367294,0.2407993912655632,23.703284748128837,51.86256762864801,0.3748929919687461,0.002956185704851035,0
2018-03-06,24.012101827871213,12.56428644817841,49.30859761892441,0.5001983803666137,0.0113983392742924,0.00028609491215967497,0.2394498725519269,917.8084606590874,1.466229240145947,0.8992961915530253,0.4373400963303323,0.0049448769388129,0.0122765497425649,0.012174304964922,0.009798577215432971,0.004872199806035683,0.0007963419666226,0.0012178491494409837,0.2400933712653338,23.93210693768435,50.84092304193715,0.3979562770115827,0.001187232174731793,0
2018-03-07,24.255473572778328,12.507327646776428,48.46045961292997,0.3603289650275847,0.093537104103694,0.0072959123726799,0.239167608762248,917.7803559322203,1.4901911841559718,0.9066860720977985,0.4218060770826634,0.0113983392742924,0.0049448769388129,0.0122765497425649,0.009539921985223104,0.00625517484377397,0.00028609491215967497,0.000687321282368942,0.2394498725519269,24.012101827871213,49.30859761892441,0.5001983803666137,0.002729330886532938,0
2018-03-08,24.47182121402858,10.920797714562774,43.221327926006985,0.8872635888818834,0.0156470975396002,0.003002901611027,0.2390382384843676,918.2281382970704,1.5271133897212918,0.9138076496466615,0.40614723863057883,0.093537104103694,0.0113983392742924,0.0049448769388129,0.0366267734389328,0.019495854519328344,0.0072959123726799,0.0027927830838207247,0.239167608762248,24.255473572778328,48.46045961292997,0.3603289650275847,0.022371045519025946,0
2018-03-09,24.56069660561105,9.577103946734304,39.43581020879771,1.117300200703903,0.0041605888096452,0.000817732768943884,0.2385439400428056,918.0643566545252,1.4918502085387308,0.9206588168102428,0.3903682146763026,0.0156470975396002,0.093537104103694,0.0113983392742924,0.0401941803058619,0.021609390408132673,0.003002901611027,0.003528302965288858,0.2390382384843676,24.47182121402858,43.221327926006985,0.8872635888818834,0.003740254633259114,0
2018-03-10,24.865994528011434,10.205826733559851,39.84078117075924,1.8571516997619684,1.6661005671747626e-05,5.049809344779896e-05,0.2381152357287581,918.0287142975396,1.4743631200652223,0.9272375462179537,0.374473674486883,0.0041605888096452,0.0156470975396002,0.093537104103694,0.03778159681764617,0.02201983733907594,0.000817732768943884,0.003705515584216928,0.2385439400428056,24.56069660561105,39.43581020879771,1.117300200703903,0.0009924832475507724,0
2018-03-11,25.181296672367612,9.428008297690482,37.193352920258754,1.7534763745958826,0.002137676347047,6.437596946230187e-05,0.2377292350144614,918.2593158282714,1.4822415207862605,0.9335418911179212,0.35846832151248087,1.6661005671747626e-05,0.0041605888096452,0.0156470975396002,0.006608115784972086,0.02028303105918305,5.049809344779896e-05,0.001290377491139561,0.2381152357287581,24.865994528011434,39.84078117075924,1.8571516997619684,3.967239293006361e-06,0
2018-03-12,25.29116973664515,11.08434391505948,41.0460555735613,2.124822187597128,0.0,1.426933410324552e-05,0.2374088310648705,918.4076279147972,1.4617030753155618,0.9395699859530622,0.342356891994542,0.002137676347047,1.6661005671747626e-05,0.0041605888096452,0.002104975387454353,0.018834620574109062,6.437596946230187e-05,0.00031086894395132824,0.2377292350144614,25.181296672367612,37.193352920258754,1.7534763745958826,0.0005081881626919915,0
2018-03-13,25.009125551456066,16.043036732441255,57.62325260314719,1.7954344766048311,1.126701690882425,0.0740980066514424,0.2400172772337755,918.1683189266264,1.5091807521928606,0.945320046913132,0.3261441535642696,0.0,0.002137676347047,1.6661005671747626e-05,0.0007181124509059531,0.018128209582850077,1.426933410324552e-05,4.304779900444878e-05,0.2374088310648705,25.29116973664515,41.0460555735613,2.124822187597128,0.0,0
