date,temperature_C,dewpoint_C,relative_humidity_pct,wind_speed_ms,precipitation_mm,runoff_mm,soil_moisture_m3m3,surface_pressure_hPa,evaporation_mm
2018-01-01,20.582043992879246,15.087408979553418,70.83284900491067,0.611161917367886,0.0025661131857106553,5.527207936294508E-4,0.26643373406088583,916.7382890380832,1.9909710962308593
2018-01-02,20.7492874496987,14.556845579789446,67.7017799650186,0.47700916721697706,0.015543014659967772,0.0017262739421777674,0.2643920226539752,916.8188045456496,1.9421056132952057
2018-01-03,20.433984863905998,14.649752136847598,69.47609776510224,0.32772584877483774,0.06834346998420376,0.010830743073290813,0.26292145715109794,918.2862845198732,1.7921099045873718
2018-01-04,20.871064422205425,14.38941745789559,66.5146324420656,0.5769624195589313,0.0013144482491712788,7.017860593629852E-4,0.26131283343650963,918.3782173818672,1.920643375130797
2018-01-05,20.31567991370775,14.287761484846387,68.40850941888738,0.6693477608542014,0.060503785293285775,0.01175981433466566,0.2598950445787072,917.3914351110468,1.84016863768593
2018-01-06,20.53517234028086,14.456149345717659,68.21183659417255,0.19400299239948152,0.13962347379168466,0.020056434155114853,0.25891303906230306,917.3717891536787,1.8936894324974387
2018-01-07,20.257820613949157,14.402295140527494,69.32661292973843,0.571133496075752,0.5613462123843626,0.10234115758820851,0.26086018796697263,917.7973373250983,1.9017935343458428
2018-01-08,19.895169826659515,11.125180864998923,57.06619255071409,1.4308450128200885,0.0017116101389547111,0.00607556002331516,0.2599711002977359,918.5751381318156,2.0347512782655324
2018-01-09,20.808618254899123,12.914024526759668,60.62694351272493,1.1686013623134965,0.003399504009167746,5.192142132309562E-5,0.25799784715463975,919.9374625334108,1.902440754817555
2018-01-10,21.292578119886798,15.907557254689745,71.40267405654404,2.085088517968177,0.16102003554224711,0.011204697899086874,0.2572678119377977,920.5829373208676,1.2390410380790153
2018-01-11,22.79305170685318,15.912114511267122,65.24603920608543,1.1271786375852768,0.008087448123176804,0.0017491609342280365,0.2563465765399144,920.1766367145491,1.956346345204151
2018-01-12,22.582128402780892,16.791578483427717,69.83634971296222,1.27056536600641,0.24767860730806043,0.029588416725249454,0.25600655716117604,919.9325770841884,1.7271315721233311
2018-01-13,22.964534723743608,14.321745449601973,58.3869362800996,1.1620127822062243,0.00641884428453982,0.002276845579392378,0.2548278276467143,919.2074807410486,1.9818490669637758
2018-01-14,22.111140984452714,8.953734317168179,43.0624843325321,2.0166826522564087,0.0,7.341556085366122E-5,0.25301225803394434,919.7886285988073,2.105351898234167
2018-01-15,22.28676952664314,10.541703625189065,47.3683916364135,1.632920765462584,0.001716613667213096,4.1590705007462335E-5,0.25127129324543707,919.3890547805541,2.024393582139054
2018-01-16,22.465409027391473,14.467775342914711,60.653253125511824,0.8073822803072536,0.03238623033665355,0.0025332909751726827,0.24999207846327304,918.5848684901833,1.7594803263736847
2018-01-17,21.582784562283624,13.346966456755283,59.76897821071586,1.1192664562250219,0.27529293524668175,0.04491043292215196,0.2506609244679381,918.6927687275934,1.7789296488442754
2018-01-18,21.266543704910262,9.722496421744543,47.75606796177725,1.9448562959297548,0.001716500018382329,0.002600143603814857,0.2497225898877172,918.5793186802824,1.9450324434825237
2018-01-19,20.654781134064397,7.282191353548977,42.02678031955643,1.8922169824311557,8.534627795597771E-4,5.358082589664717E-5,0.24835979753079568,918.9424931857785,1.9668792732302904
2018-01-20,20.482702872835304,9.778337031018438,50.278628376838135,1.254835074001257,0.0,2.0173826941780155E-6,0.24716688542110182,918.5453048060587,1.852240687920168
2018-01-21,20.38694803544344,10.409009618884081,52.85928845580924,0.9594900101459846,0.0,0.0,0.2461671065536975,917.6841167752261,1.8007856043514283
2018-01-22,20.788113297012224,13.691288110318647,63.985044842859736,0.14268895885964258,0.20707083810913784,0.017881725871531362,0.24589853000681156,917.1477647968892,1.7353613015428662
2018-01-23,20.985544272077522,16.298262762720306,74.60074593709463,0.657846408748306,0.1897262164194774,0.0215147560013166,0.247070370884486,917.2337868584173,1.4574320464064368
2018-01-24,21.50377160911944,14.943667259587004,66.33204179360018,0.6042461839579474,0.05377037191804733,0.010427698769428196,0.24693098550623546,916.9128499290822,1.4701761492691234
2018-01-25,21.78940033956431,13.691547776821597,60.10126599300334,0.7810241144636169,8.565568033751306E-4,6.236554029996335E-4,0.24609758894477485,916.3878966723961,1.7303624641618522
2018-01-26,21.591298230511093,14.223763100051656,62.99042626038194,0.49238786739391044,6.572409617844532E-4,6.0381551727829395E-5,0.2451686241588555,916.9501505637935,1.6607454662337964
2018-01-27,21.372100112073504,15.484387926676833,69.2628389365261,0.2691584327500034,0.21310160409773748,0.0257069316447667,0.24521752589079582,917.523258017212,1.5528943597401657
2018-01-28,21.83585576125087,14.37972349402827,62.81065462712845,0.9607427518580768,0.1870400406929772,0.02982603232165418,0.2459670553724946,918.0501779483882,1.7247406379725887
2018-01-29,21.913337474538345,12.738106017616929,56.044894599163335,1.5747238387903713,3.1846141024527456E-6,0.0017541837879061794,0.2453235667683211,918.9642871900144,1.7481676971054607
2018-01-30,21.53715856232513,11.548843178791413,53.040531310073476,1.7743707638485107,0.0012943312412971864,1.475693979273195E-5,0.2443701641558777,919.1945540323327,1.7483922779415866
2018-01-31,21.228835373211986,8.276738455808642,43.4050390539258,1.9216682776918554,8.52346317969932E-4,7.032510225832468E-6,0.24349186860613545,919.7379880698993,1.7995473640414061
2018-02-01,21.3730198177539,5.929181217985224,36.71536305872464,1.6679659382490248,0.0012872037586930674,2.4553693539948765E-5,0.24264715028925374,919.3379185496914,1.824200009451352
2018-02-02,21.325058696436383,8.296026765911508,43.26342737446553,1.4422176149086705,0.001309886613398703,1.4101075801943863E-5,0.2419315544275221,918.5634243158242,1.7308350194252875
2018-02-03,20.919846927897638,7.6988016933982415,42.614264064938,1.5409490035670492,0.0,1.648244584179485E-6,0.2413250024716929,918.74718447152,1.7312268808832614
2018-02-04,20.639272019796945,5.697147826981436,37.81395530110494,1.6057729449066642,0.0,0.0,0.24076138223266477,918.9630204923968,1.7494228053101881
2018-02-05,21.787947821607073,8.342800300121418,42.19139795968664,1.360381370535243,0.0012784407203980663,6.741663733582463E-5,0.24025154311558874,920.2803289887046,1.7170249745773403
2018-02-06,23.17129298678724,13.590695971023695,54.96208195821187,0.30537774813777163,0.05012291304554412,0.0023162858402939186,0.23992285889799414,919.9822851043033,1.5963123267213237
2018-02-07,22.652005964732574,14.990294714567757,61.97304422495142,0.4182546767304171,0.1364264232467597,0.010267415138993591,0.24037748453194682,919.8778832838092,1.3815431106290053
2018-02-08,22.86742668069811,16.958570049869177,69.47681360090333,0.3434984955515817,2.3236859615657135,0.1774516910819334,0.25118136963600907,919.0076576996348,1.7008570674560024
2018-02-09,22.928185291981098,17.411182420750176,71.19838549020399,0.15994923744052333,4.925473319219131,0.5282658434608507,0.28490992145851135,918.8480246655824,2.4900385234962057
2018-02-10,22.30071410217123,17.715784383668993,75.35929506443888,0.804370924846726,4.182608891074621,0.6256720916283186,0.3253243942984504,919.4521491064322,2.650500563208216
2018-02-11,23.023839091613674,16.88277712563847,68.55852552902314,0.2557066982402803,0.9910462559531487,0.17571484991751152,0.3329192391325353,919.972002760645,2.606584519677543
2018-02-12,22.32732271215778,18.00946991458196,76.79356783222111,0.27080633142804267,1.621619321790966,0.24265144052511253,0.33134098011222984,921.4401944974791,2.37452205511327
2018-02-13,22.77379907721653,16.5949733679043,68.24308686764674,0.9545659568614137,0.7683904547253797,0.10986240871052322,0.32581333557883735,922.2211510966513,2.3402600279926693
2018-02-14,23.084467203607872,14.366116604111099,58.074165518784454,1.7519519776584997,0.003689998120399197,0.007528345119789703,0.31466052302998476,922.2008163364123,2.39066173132457
2018-02-15,23.103017949019616,13.531383277027794,54.88325377705445,2.002663995957151,0.001764319067823788,1.3620595336441123E-4,0.3024821548998142,922.4475022233985,2.2859732009945195
2018-02-16,22.750595247532633,12.33484088182589,51.9515424408117,1.505356711879284,8.556250463698234E-4,5.863286723930148E-5,0.2923742938152485,921.3779676375502,2.207211030234882
2018-02-17,22.34492612752966,12.506600165825908,53.91057495446439,0.6259289265521393,0.0027868944800680854,1.0904983614897286E-4,0.2840097134127139,918.7206393247544,2.0768605723122056
2018-02-18,22.809584503050775,14.139900474066343,58.46533591265008,0.46350011626378035,0.012005090281533905,0.001917485766235563,0.2772096009116552,917.9933919390852,1.9843047501924729
2018-02-19,22.795369030613713,12.612878660150843,53.23059350651248,0.9202712328581065,0.005764331235754284,7.914843666332356E-4,0.2714635388442859,918.2897300286834,1.9509626167442937
2018-02-20,22.686669766280733,12.588711566077514,53.057985602391334,1.0606339319003724,0.0018192587149255725,1.3069334784497977E-4,0.26641002849448897,918.0157331736972,1.9064578909638534
2018-02-21,23.07799415337848,11.029823162909445,46.88877289185007,1.1782762812447785,0.06630418967750899,0.0013570512737982252,0.2620503990799526,917.4043548150079,1.8968963417187987
2018-02-22,22.9343563009509,10.724821960136298,46.45059731994163,1.195887242082467,0.04930008708330598,0.0016745465329776007,0.2586810273197832,917.1524075337426,1.8664278852527887
2018-02-23,22.864026262016907,8.090775205583856,39.13983533967499,1.7033832928701658,8.523463748133508E-4,4.643877608282442E-4,0.2556030154617379,917.4622613867404,1.87039363050649
2018-02-24,22.82731226170107,7.8207499999039145,38.27555431127143,1.6734595522007452,8.241222920897425E-7,8.962329926475948E-7,0.2526263337981963,918.7521671752951,1.8180736085941456
2018-02-25,23.144089603640204,10.938050404657925,46.30432816697785,1.4589824986145372,0.0,0.0,0.2501915829400613,918.8212703423327,1.7191286633712495
2018-02-26,22.971044189922562,10.651007465928538,46.057316923937314,1.0773430735916292,0.0017046928064701206,1.1699016858718542E-4,0.24814744582990989,918.4791608088666,1.678463250144531
2018-02-27,23.878378450555086,8.856464686303838,38.56008507495208,1.8812718226827316,0.0017175140101244324,5.849207968106947E-5,0.24638871333106166,917.7232177233661,1.7026614396476518
2018-02-28,23.666229651947408,9.198030998917725,40.256939557770764,1.2888533638273034,8.523463748133508E-4,1.8168462697695113E-5,0.24482388955526613,917.7378298532345,1.6452015689524282
2018-03-01,23.841716847055494,9.098105551921181,39.51580755615686,1.320940704410594,8.52346317969932E-4,1.0384413033727264E-4,0.24353532417169313,917.6284815085112,1.619293557048386
2018-03-02,24.020582086473986,6.296214347060235,32.402643775925156,1.5099330621575036,0.0012874602930423862,1.2946274440153109E-4,0.24241059276142593,917.3376110834682,1.6178109531041553
2018-03-03,23.46003604870897,11.403820628763137,47.02652375281964,0.3236594260400291,0.012174304964922092,0.0018776785133758271,0.24150239072939517,917.5828805561332,1.4968191533516744
2018-03-04,23.703284748128834,13.135916313229723,51.86256762864801,0.37489299196874615,0.012276549742564943,9.79526968324551E-4,0.24079939126556327,916.9590756597953,1.5357364252808867
2018-03-05,23.93210693768435,12.912383853625071,50.84092304193715,0.3979562770115827,0.004944876938812906,7.963419666226E-4,0.24009337126533384,917.7659156883416,1.4847827089562202
2018-03-06,24.012101827871213,12.56428644817841,49.30859761892441,0.5001983803666137,0.011398339274292478,2.8609491215967497E-4,0.23944987255192696,917.8084606590874,1.4662292401459467
2018-03-07,24.255473572778328,12.507327646776428,48.460459612929974,0.36032896502758477,0.09353710410369404,0.007295912372679985,0.239167608762248,917.7803559322203,1.4901911841559718
2018-03-08,24.47182121402858,10.920797714562774,43.221327926006985,0.8872635888818834,0.01564709753960022,0.003002901611027045,0.23903823848436764,918.2281382970705,1.5271133897212918
2018-03-09,24.560696605611046,9.577103946734304,39.43581020879771,1.117300200703903,0.004160588809645203,8.17732768943884E-4,0.23854394004280563,918.0643566545251,1.4918502085387308
2018-03-10,24.865994528011434,10.205826733559853,39.840781170759236,1.8571516997619684,1.6661005671747626E-5,5.0498093447798954E-5,0.23811523572875812,918.0287142975395,1.4743631200652225
2018-03-11,25.181296672367615,9.428008297690482,37.193352920258754,1.7534763745958826,0.0021376763470470905,6.437596946230187E-5,0.2377292350144614,918.2593158282714,1.4822415207862603
2018-03-12,25.29116973664515,11.084343915059481,41.046055573561304,2.124822187597128,0.0,1.426933410324552E-5,0.23740883106487054,918.4076279147973,1.4617030753155618
2018-03-13,25.009125551456066,16.043036732441255,57.62325260314719,1.7954344766048311,1.126701690882425,0.07409800665144244,0.24001727723377553,918.1683189266264,1.5091807521928606
2018-03-14,23.02144917212917,19.03002597969855,78.44275590780893,0.6196813007355468,9.185368244323,2.342279154005956,0.2909584797009686,917.8617865867187,1.6711098413992984
2018-03-15,22.095080890443825,19.89494101939749,87.44332018991172,0.4726399194211335,10.168742573397013,14.027922867832402,0.3502878643343122,917.8585873626055,2.915971622391221
2018-03-16,21.973641018457833,19.79224997600041,87.49777680054622,0.4317143250084367,6.835123170793393,1.9368715601447322,0.38297169735140746,917.4129944107857,2.5910435851587375
2018-03-17,22.504862581550416,19.466406894075394,83.01583762296178,0.42691984307180564,4.480810470467874,0.630821440566766,0.39381342124301644,917.6180792794943,2.9361190926573326
2018-03-18,22.71183742678936,19.325669476982018,81.29654437289581,0.4125397289735645,7.323403144909479,9.71137723210619,0.39354774685193905,918.4792568737065,3.334829312919719
2018-03-19,22.46245276923645,19.71901707265925,84.6671494385014,0.3998004515999649,9.597648889336739,20.546611663722842,0.39433287131089034,919.4300165483407,2.9526827705594605
2018-03-20,24.535031024844834,17.786230115674055,66.48324281887061,0.18742659889067415,0.5943412391501289,1.4733399512073062,0.377414708570268,918.7267691564077,3.837908891571881
2018-03-21,23.857050904122627,19.3486257407689,76.11135322525497,0.8728294398058034,1.5530890906497048,0.416347280428842,0.36800846066595594,918.6523003654129,3.206422934481412
2018-03-22,23.548638558895988,18.784047153002764,74.80593336338342,0.7306394458516117,1.3586873158942276,0.34699255577178567,0.3619902790583978,917.4336992648457,3.042341973226952
2018-03-23,24.149584779806425,16.512923592953772,62.672364715789875,0.6764636054105599,0.0734313960201194,0.040935177533276836,0.34895979675475813,917.1192845637938,3.164796192151347
2018-03-24,25.21182783862096,16.625749650323687,59.4516502868423,0.8054236677484813,0.06146007846570677,0.01267288474666315,0.3344887502961624,918.0668707480504,2.8912699740044823
2018-03-25,25.526949512795095,16.777241695061385,59.1365467013253,0.7134097394267359,0.3354316518404289,0.07476731113250772,0.3234288858489222,919.2178925616595,2.933558468936652
2018-03-26,25.94475069822162,16.08728696198475,55.11645564425275,0.5775597416407118,0.14699799057347518,0.015616251033618021,0.31290632576767924,919.3781556531177,2.9773683149742283
2018-03-27,25.47909454033344,18.771596046031966,67.08670777399506,0.5373981162108228,1.3779735518791705,0.16660686281436407,0.3077585037418393,918.8057693946877,2.9029250329527545
2018-03-28,24.126896402647876,19.962883772082524,77.85071630299862,1.0845878969798188,1.855966752141516,0.4560665584485134,0.31616511841031286,918.6131197905039,2.6953469955228555
2018-03-29,24.26872901534113,19.911991153785483,76.9397150650192,1.110208786141558,2.1884967206336485,0.4836197883261556,0.32109192710009415,918.422269031548,2.7178329691292564
2018-03-30,23.867574413299725,20.704047558506105,82.54419375313724,1.038357101613851,4.154736122596761,0.6060845246820739,0.3419636322999002,917.8789706304744,2.7459913267886975
2018-03-31,23.08911291370701,20.607074731952135,85.9775334114964,0.8179461870838272,5.657691867710822,0.7657705184777479,0.3741296167568149,917.3447833407369,2.8271415356818337
2018-04-01,24.40408396176784,19.81426203752961,75.84224823275264,0.33537033268053273,2.717653582048234,0.73129967175255,0.3827312279165114,916.9332519437485,3.4668691917096686
2018-04-02,23.31641018912876,20.08934235389495,82.20183360786119,0.548874757225944,8.39120089309598,9.331221458226223,0.38813630949541156,917.9392674828578,3.3159572395043977
2018-04-03,23.114105070817185,20.350878123839305,84.58731048079463,0.4771649452802877,4.326434905785324,1.927929609861156,0.39944118161755837,917.380300441589,3.233394981622146
2018-04-04,23.943495667949104,19.427051498668607,76.17014819222943,0.31170173882653024,2.7856465898051677,0.8094217056291129,0.3930266365256089,915.9417821913058,3.555162166480178
2018-04-05,23.993855938774285,19.263395673204858,75.3986649196802,0.44221523494260323,3.62903344612722,3.7981261293088195,0.3815714647158519,915.5554231967742,3.509869527529703
2018-04-06,24.35561291210828,18.960126183220453,72.4016661242039,0.18974356539703863,3.4492633723743107,1.3890587158697734,0.37369002758204417,916.5150304243268,3.574057171956736
2018-04-07,25.19809775304315,19.43196554525698,70.93089630009837,0.3649926534376919,2.5869949215059242,0.5199199048573692,0.3667412910354474,917.0968014988285,3.34931368456587
2018-04-08,24.99756774440838,18.519203924492704,68.17685551652085,0.40607594161538674,1.542762490963729,0.39416747158048804,0.3611629553625384,917.3609838354281,3.5490908601297346
2018-04-09,24.768512093753937,18.144390281545114,67.31529373144329,0.30019824633730763,0.9284297327297921,0.2401709326512116,0.3499052127064998,917.659241129323,3.2654513190409755
2018-04-10,24.89274024176619,19.043107156071933,70.54613313557364,0.2863823473851159,1.1008981903153794,0.23137814785865804,0.34130135246212673,916.5961509183072,3.2165532546236584
2018-04-11,24.0575310425902,20.103461172756827,78.94363226250891,0.5290727888190361,3.487777532328943,0.8063155853836914,0.34720770074790375,917.0888232615038,3.1151506814366114
2018-04-12,24.44618428891014,20.121982414444002,77.19884754662748,0.43495552161074735,2.6130725177257714,0.6873128107923944,0.35110404633631437,916.6302222445761,3.0421877577334304
2018-04-13,23.70391137270025,20.8025721274145,83.9838853764799,0.4145542777136663,5.985328987232886,6.268446132075417,0.3620216392191543,917.1868089206586,2.8998681686081174
2018-04-14,24.956216327667107,20.30334946930207,75.80529534769076,0.26526179451907883,9.868551760324756,3.767300457679148,0.36759196369083097,916.9232231406494,3.4147953370575097
2018-04-15,23.56170590349382,20.875538600296494,85.0805467371689,0.379952684478565,9.15384845090806,9.278460049827684,0.3929373133167416,917.5773372467097,3.5951403079648654
2018-04-16,24.81346627793731,20.8710873812269,78.93485363433454,0.31331135267886073,5.469670690493024,3.5818296525747986,0.3981679991175512,918.0074062763296,3.798791333030331
2018-04-17,24.33579295602646,20.934996393292177,81.62425676139868,0.5721192252812831,3.1819490576526337,1.061940886984224,0.39848847243992536,918.8933166961021,3.5680803248294137
2018-04-18,24.766087460993145,21.388010289593332,81.90181639220764,0.8269427832105458,4.211162395199291,5.239469748750538,0.391917814558111,918.2738429009601,3.271189014034511
2018-04-19,24.099412926998696,21.41706060624992,85.1287239675401,0.9334163376325819,10.941685183113476,4.655108142951925,0.4018860952587781,917.2710386031176,3.4613438364389175
2018-04-20,23.462143300107723,21.236603239774215,87.49044394767326,0.8138974968405008,8.329646539801967,10.030865596066713,0.4151159855619564,917.3776165217555,2.997454481165259
2018-04-21,24.923750763036157,21.278981475091683,80.47908887926658,0.35496956539630775,10.908865181498422,19.58337112321637,0.41310818697050355,916.7323941706602,4.296599610565181
2018-04-22,23.678647487819283,21.291011004611498,86.57210527638357,0.7692520423752652,7.927785705127316,8.115173529424496,0.42197685294443044,917.5862031252249,3.7574906501782106
2018-04-23,24.509289211448,20.792906999549576,80.09035201108324,0.4952209576175434,11.269366353842944,17.53768925388187,0.4177067878220027,917.3444161418724,4.2651949498876665
2018-04-24,24.001756074913253,21.546510047925807,86.23952970661263,0.7692214004140439,9.30363671204243,11.318139392362788,0.4282708901132348,917.6437260922781,3.767424531329069
2018-04-25,24.273604841774777,21.43001457916436,84.30460651602405,0.9200228554786914,7.614212035765306,17.048811816861175,0.42323026522680984,916.8192333474285,3.989102493150469
2018-04-26,25.03258477077785,20.80785488668263,77.58837113362105,0.6281041194437301,1.183961731344739,1.746255777813155,0.40900688326687995,916.1994970290551,4.111644500199723
2018-04-27,25.436099725213356,21.085459985127596,77.13996510500101,0.5704002676343107,2.2444721282869153,1.0780915802511863,0.4015990590318473,917.0104373009892,3.9193661323757008
2018-04-28,25.603311695726408,20.031681727018817,71.73397674847081,0.32772007379484686,1.6183479465116681,1.1357641022904346,0.3913338946852947,917.7575576572073,4.303219519780483
2018-04-29,24.931906140983795,21.179143658007394,79.92221154858666,0.9890522567054089,3.46812219123624,3.7322577050655164,0.3864301050130996,917.1263876791095,3.772828196788016
2018-04-30,25.07827708415779,21.7318341232589,81.78462832478048,1.38984818651185,3.1872143206815746,0.8569081804411095,0.39045307761435993,916.6671971480415,3.8092431621648553
2018-05-01,25.532445081316798,21.955479721521765,80.74404067330227,1.374604598861207,5.307221318869305,2.7360515821365006,0.4001905292063104,917.1384818269435,4.118736031102423
2018-05-02,24.87305330773969,22.068007184734206,84.5269461884969,1.2559035701708197,4.004500418720148,1.1822533790420886,0.4098399066657667,917.0866872377903,3.861374561585291
2018-05-03,24.267556720573516,21.47643997664735,84.50681716281248,0.46113368373110275,11.944649664848718,14.92876950117015,0.4185782121697223,917.1493976958797,3.785738636073064
2018-05-04,24.57964994501821,20.990324311180064,80.67949103867076,0.45856208306008805,3.672319049625202,4.631948513756295,0.41842946593431896,916.9810387392669,4.01166137432359
2018-05-05,24.467700212044026,21.038959687088642,81.44711990110943,0.4278620716231441,2.8658459299081502,1.0969331572786265,0.41405137962343946,917.9089422663918,3.6780927462243844
2018-05-06,24.657018093887558,20.63712203923234,78.64878947843506,0.8253551053381443,2.568044228953619,0.7544159872051976,0.40620404291195084,918.5078686432482,3.8783633665129438
2018-05-07,24.57199471831878,20.80943714522336,79.8164529698063,1.0293447916024747,14.073724323626513,11.32987451597212,0.4031353372625938,917.3806265201475,3.982563914611174
2018-05-08,23.070137229231147,21.213824234509875,89.37013642020845,0.6589771780623367,20.648764680093688,17.00777283211137,0.4252119901273026,916.6917162878715,3.1702706536855647
2018-05-09,23.704142031783366,20.465021653945847,82.2685104000306,0.25416068182608254,7.655996081122797,9.386798331814678,0.4399007122633016,917.0478283147089,3.907089479403234
2018-05-10,23.21395869192984,20.956727032222478,87.20332902984504,0.5197536598430277,13.357137495064306,31.958884609469767,0.4405147382391392,918.1166413440038,3.6112387814954046
2018-05-11,23.63140627790736,21.14651790041207,86.01326786764722,0.9077864386445922,7.311123075940544,8.22686803141835,0.4412182784737056,917.385348114132,3.992460457656821
2018-05-12,23.01336253103531,20.799953523517146,87.40685445389869,0.5759107584320365,4.287347686855265,1.6556327072520423,0.4447631156128176,917.140447692789,3.0550380534749864
2018-05-13,23.457995403313394,20.79379335809205,85.06250260002678,0.7517588504502261,7.374061513419579,10.330179623803627,0.44274140869403167,916.8714784339351,4.181724920334911
2018-05-14,22.918595262534748,21.261250843953984,90.49073613652689,0.466702559058986,12.472764321572779,22.58149645462853,0.4462901599378717,916.9900236521136,3.211452294218745
2018-05-15,24.10601745308348,20.836499925488813,82.09261539345837,0.1629931358473053,4.8321825384008585,7.795130016299585,0.4402136808716903,915.5185976947691,4.215340423731982
2018-05-16,22.76050163078875,20.950441009038606,89.65374184296536,0.3843188605164481,9.292722960442683,14.86346024390203,0.43999637564641414,915.3886848622648,2.9398121912152986
2018-05-17,23.608781846778257,20.411559781732635,82.38742752501041,0.7097682126750283,4.452017971153669,4.323162231605055,0.4372984475976298,915.7086536495464,4.011804330782834
2018-05-18,23.22163647218259,20.61409788776729,85.36025957008268,0.750826299603938,3.3598819646318705,1.8589153730459975,0.43873041582743033,915.6718606568671,3.627908868071964
2018-05-19,23.952108062437663,21.624895746376364,86.88150523343369,1.0033302218386908,3.302281480984336,0.7968226222140902,0.43440097111886816,915.2600275702529,3.051230753887317
2018-05-20,23.338519940576113,21.402689471616426,88.93763510628611,1.12103181970245,5.456421000019334,8.488023412398979,0.43755366193555467,915.7789753223776,3.449882239769483
2018-05-21,22.798716055620318,20.72930508988034,88.183957247846,1.2791521181993843,5.292517408989512,3.091158173864153,0.43910941186852087,916.0251151998315,3.0817754834079976
